filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
╨Ч╨Э╨Ю0301580673_TS903170154-d15ffa10-e1b2-4490-9c26-b88477bf6386.jpg,578045,"{}",2,1,"{""name"":""rect"",""x"":431,""y"":759,""width"":560,""height"":917}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301580929_TS903170221-546f6179-a64b-49c3-b435-467ea9ff2ce4.jpg,167087,"{}",2,0,"{""name"":""rect"",""x"":222,""y"":380,""width"":1014,""height"":1606}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301580929_TS903170221-546f6179-a64b-49c3-b435-467ea9ff2ce4.jpg,167087,"{}",2,1,"{""name"":""rect"",""x"":222,""y"":380,""width"":1014,""height"":1606}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301581190_TS903170202-7b15e11e-78f3-40fc-9d7c-b3ca60e408eb.jpg,208359,"{}",2,0,"{""name"":""rect"",""x"":185,""y"":5,""width"":1194,""height"":2065}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301581190_TS903170202-7b15e11e-78f3-40fc-9d7c-b3ca60e408eb.jpg,208359,"{}",2,1,"{""name"":""rect"",""x"":185,""y"":5,""width"":1194,""height"":2065}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301581360_TS903170291-05c9af27-5b44-415a-9a45-5b2668c79c37.jpg,147313,"{}",2,0,"{""name"":""rect"",""x"":128,""y"":427,""width"":535,""height"":892}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301581360_TS903170291-05c9af27-5b44-415a-9a45-5b2668c79c37.jpg,147313,"{}",2,1,"{""name"":""rect"",""x"":128,""y"":427,""width"":535,""height"":892}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301581635_TS903170337-f4acfded-5568-4507-9df8-bcfd2a56b2a7.jpg,185726,"{}",2,0,"{""name"":""rect"",""x"":713,""y"":1018,""width"":685,""height"":602}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301581635_TS903170337-f4acfded-5568-4507-9df8-bcfd2a56b2a7.jpg,185726,"{}",2,1,"{""name"":""rect"",""x"":713,""y"":1018,""width"":685,""height"":602}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301581727_TS903170356-220e905c-4fe6-451f-be68-9b273b503a46.jpg,144166,"{}",2,0,"{""name"":""rect"",""x"":3,""y"":306,""width"":983,""height"":965}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301581727_TS903170356-220e905c-4fe6-451f-be68-9b273b503a46.jpg,144166,"{}",2,1,"{""name"":""rect"",""x"":3,""y"":306,""width"":983,""height"":965}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301581821_TS903170364-2bbfbfa4-3d80-4662-b077-e2153e5e6ba6.jpg,160797,"{}",2,0,"{""name"":""rect"",""x"":343,""y"":236,""width"":949,""height"":1810}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301581821_TS903170364-2bbfbfa4-3d80-4662-b077-e2153e5e6ba6.jpg,160797,"{}",2,1,"{""name"":""rect"",""x"":343,""y"":236,""width"":949,""height"":1810}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582031_TS903170368-7cf12c01-f9c1-44a9-83eb-a11bfb69f2e4.jpg,211907,"{}",2,0,"{""name"":""rect"",""x"":250,""y"":546,""width"":875,""height"":1014}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582031_TS903170368-7cf12c01-f9c1-44a9-83eb-a11bfb69f2e4.jpg,211907,"{}",2,1,"{""name"":""rect"",""x"":250,""y"":546,""width"":875,""height"":1014}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582054_TS903170429-4e637bdd-f006-4740-89ac-ed15dc9f7961.jpg,179987,"{}",2,0,"{""name"":""rect"",""x"":398,""y"":560,""width"":593,""height"":930}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582054_TS903170429-4e637bdd-f006-4740-89ac-ed15dc9f7961.jpg,179987,"{}",2,1,"{""name"":""rect"",""x"":398,""y"":560,""width"":593,""height"":930}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582288_TS903170437-b170f32a-d569-4af2-aeb0-cf519ac2109b.jpg,114522,"{}",2,0,"{""name"":""rect"",""x"":90,""y"":788,""width"":267,""height"":389}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582288_TS903170437-b170f32a-d569-4af2-aeb0-cf519ac2109b.jpg,114522,"{}",2,1,"{""name"":""rect"",""x"":90,""y"":788,""width"":267,""height"":389}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582327_TS903170440-e28f2855-aa6d-4ef7-a0f9-c7d68b86042b.jpg,164593,"{}",2,0,"{""name"":""rect"",""x"":384,""y"":491,""width"":880,""height"":1421}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582327_TS903170440-e28f2855-aa6d-4ef7-a0f9-c7d68b86042b.jpg,164593,"{}",2,1,"{""name"":""rect"",""x"":384,""y"":491,""width"":880,""height"":1421}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582489_TS903170507-6690b52f-1feb-4e34-9e1a-e88e67b83280.jpg,132795,"{}",2,0,"{""name"":""rect"",""x"":10,""y"":214,""width"":1063,""height"":477}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582489_TS903170507-6690b52f-1feb-4e34-9e1a-e88e67b83280.jpg,132795,"{}",2,1,"{""name"":""rect"",""x"":10,""y"":214,""width"":1063,""height"":477}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582489_TS903170507-cafed646-cc62-4878-a1b3-f15d1056d855.jpg,207152,"{}",2,0,"{""name"":""rect"",""x"":106,""y"":454,""width"":796,""height"":1616}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582489_TS903170507-cafed646-cc62-4878-a1b3-f15d1056d855.jpg,207152,"{}",2,1,"{""name"":""rect"",""x"":106,""y"":454,""width"":796,""height"":1616}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582524_TS903170505-97359ccb-6037-48a8-97e0-503f1ed92e02.jpg,357685,"{}",2,0,"{""name"":""rect"",""x"":458,""y"":787,""width"":588,""height"":1148}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582524_TS903170505-97359ccb-6037-48a8-97e0-503f1ed92e02.jpg,357685,"{}",2,1,"{""name"":""rect"",""x"":458,""y"":787,""width"":588,""height"":1148}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582557_TS903170501-886bf640-4996-409e-97d3-d3cbaa6c113f.jpg,194648,"{}",2,0,"{""name"":""rect"",""x"":503,""y"":90,""width"":667,""height"":868}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582557_TS903170501-886bf640-4996-409e-97d3-d3cbaa6c113f.jpg,194648,"{}",2,1,"{""name"":""rect"",""x"":503,""y"":90,""width"":667,""height"":868}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582557_TS903170501-a02f7ff8-20e7-41f8-ade0-deef5dd16e6e.jpg,263381,"{}",2,0,"{""name"":""rect"",""x"":329,""y"":134,""width"":1227,""height"":1551}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582557_TS903170501-a02f7ff8-20e7-41f8-ade0-deef5dd16e6e.jpg,263381,"{}",2,1,"{""name"":""rect"",""x"":329,""y"":134,""width"":1227,""height"":1551}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582783_TS903170512-fd8aa8e7-e793-49a6-a8f3-d8def3163749.jpg,135411,"{}",2,0,"{""name"":""rect"",""x"":194,""y"":509,""width"":1023,""height"":1310}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301582783_TS903170512-fd8aa8e7-e793-49a6-a8f3-d8def3163749.jpg,135411,"{}",2,1,"{""name"":""rect"",""x"":194,""y"":509,""width"":1023,""height"":1310}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583042_TS903170551-043dbe5e-e767-47a3-8a4a-3affba89d1ff.jpg,219087,"{}",2,0,"{""name"":""rect"",""x"":282,""y"":250,""width"":954,""height"":1699}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583042_TS903170551-043dbe5e-e767-47a3-8a4a-3affba89d1ff.jpg,219087,"{}",2,1,"{""name"":""rect"",""x"":282,""y"":250,""width"":954,""height"":1699}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583042_TS903170551-303e8873-ad15-4c7b-adad-77a4b027941b.jpg,258357,"{}",2,0,"{""name"":""rect"",""x"":5,""y"":120,""width"":819,""height"":944}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583042_TS903170551-303e8873-ad15-4c7b-adad-77a4b027941b.jpg,258357,"{}",2,1,"{""name"":""rect"",""x"":5,""y"":120,""width"":819,""height"":944}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583057_TS903170556-da203fd7-2fba-4b6b-895e-aa8ed487d474.jpg,264439,"{}",2,0,"{""name"":""rect"",""x"":384,""y"":319,""width"":727,""height"":1430}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583057_TS903170556-da203fd7-2fba-4b6b-895e-aa8ed487d474.jpg,264439,"{}",2,1,"{""name"":""rect"",""x"":384,""y"":319,""width"":727,""height"":1430}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583228_TS903170552-bc65840c-baba-497a-9ab9-fc322c3f227b.jpg,252373,"{}",2,0,"{""name"":""rect"",""x"":329,""y"":236,""width"":861,""height"":1560}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583228_TS903170552-bc65840c-baba-497a-9ab9-fc322c3f227b.jpg,252373,"{}",2,1,"{""name"":""rect"",""x"":329,""y"":236,""width"":861,""height"":1560}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583627_TS903170639-ab786784-cfb0-494b-88ba-40d238694726.jpg,277539,"{}",2,0,"{""name"":""rect"",""x"":384,""y"":481,""width"":505,""height"":805}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583627_TS903170639-ab786784-cfb0-494b-88ba-40d238694726.jpg,277539,"{}",2,1,"{""name"":""rect"",""x"":384,""y"":481,""width"":505,""height"":805}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583627_TS903170639-f213fb31-23c5-4c37-9461-8e37fd8e1f9b.jpg,152237,"{}",2,0,"{""name"":""rect"",""x"":77,""y"":439,""width"":421,""height"":755}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583627_TS903170639-f213fb31-23c5-4c37-9461-8e37fd8e1f9b.jpg,152237,"{}",2,1,"{""name"":""rect"",""x"":77,""y"":439,""width"":421,""height"":755}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583671_TS903170624-c8bdbff0-da47-49be-b4c7-1e6f3a04a716.jpg,173224,"{}",2,0,"{""name"":""rect"",""x"":384,""y"":477,""width"":792,""height"":1268}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583671_TS903170624-c8bdbff0-da47-49be-b4c7-1e6f3a04a716.jpg,173224,"{}",2,1,"{""name"":""rect"",""x"":384,""y"":477,""width"":792,""height"":1268}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583691_TS903170641-fd713275-e4be-4020-b23d-6366ee5c951b.jpg,191528,"{}",2,0,"{""name"":""rect"",""x"":302,""y"":212,""width"":510,""height"":830}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583691_TS903170641-fd713275-e4be-4020-b23d-6366ee5c951b.jpg,191528,"{}",2,1,"{""name"":""rect"",""x"":302,""y"":212,""width"":510,""height"":830}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583876_TS903170671-9f7ea85e-6ce0-4d1b-b997-656f5486cc6b.jpg,120650,"{}",4,0,"{""name"":""rect"",""x"":247,""y"":479,""width"":563,""height"":307}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583876_TS903170671-9f7ea85e-6ce0-4d1b-b997-656f5486cc6b.jpg,120650,"{}",4,1,"{""name"":""rect"",""x"":1003,""y"":292,""width"":294,""height"":357}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583876_TS903170671-9f7ea85e-6ce0-4d1b-b997-656f5486cc6b.jpg,120650,"{}",4,2,"{""name"":""rect"",""x"":247,""y"":479,""width"":563,""height"":307}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583876_TS903170671-9f7ea85e-6ce0-4d1b-b997-656f5486cc6b.jpg,120650,"{}",4,3,"{""name"":""rect"",""x"":1003,""y"":292,""width"":294,""height"":357}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583914_TS903170675-21b40011-7262-4276-8eb4-ae0bc718767b.jpg,139911,"{}",2,0,"{""name"":""rect"",""x"":79,""y"":407,""width"":958,""height"":1315}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583914_TS903170675-21b40011-7262-4276-8eb4-ae0bc718767b.jpg,139911,"{}",2,1,"{""name"":""rect"",""x"":79,""y"":407,""width"":958,""height"":1315}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583914_TS903170675-d2ab0f89-8a54-4a24-8c7b-c385e3bb60f9.jpg,170721,"{}",2,0,"{""name"":""rect"",""x"":42,""y"":768,""width"":1259,""height"":1125}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301583914_TS903170675-d2ab0f89-8a54-4a24-8c7b-c385e3bb60f9.jpg,170721,"{}",2,1,"{""name"":""rect"",""x"":42,""y"":768,""width"":1259,""height"":1125}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584143_TS903170681-dbf156a5-0db6-4f3c-b379-ca538465637d.jpg,197045,"{}",2,0,"{""name"":""rect"",""x"":718,""y"":639,""width"":551,""height"":787}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584143_TS903170681-dbf156a5-0db6-4f3c-b379-ca538465637d.jpg,197045,"{}",2,1,"{""name"":""rect"",""x"":718,""y"":639,""width"":551,""height"":787}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584607_TS903170837-92e1a998-eb9e-4fb6-a51d-9ed1322a319b.jpg,171266,"{}",2,0,"{""name"":""rect"",""x"":431,""y"":497,""width"":208,""height"":373}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584607_TS903170837-92e1a998-eb9e-4fb6-a51d-9ed1322a319b.jpg,171266,"{}",2,1,"{""name"":""rect"",""x"":431,""y"":497,""width"":208,""height"":373}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584607_TS903170837-c6dccfbd-ab2a-4ad4-8ffc-6d1781525fff.jpg,231116,"{}",2,0,"{""name"":""rect"",""x"":404,""y"":819,""width"":421,""height"":745}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584607_TS903170837-c6dccfbd-ab2a-4ad4-8ffc-6d1781525fff.jpg,231116,"{}",2,1,"{""name"":""rect"",""x"":404,""y"":819,""width"":421,""height"":745}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584736_TS903170841-cbe42d16-b344-4d85-85a9-7e8bc4b9a9c3.jpg,191292,"{}",2,0,"{""name"":""rect"",""x"":111,""y"":386,""width"":994,""height"":1580}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584736_TS903170841-cbe42d16-b344-4d85-85a9-7e8bc4b9a9c3.jpg,191292,"{}",2,1,"{""name"":""rect"",""x"":111,""y"":386,""width"":994,""height"":1580}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584955_TS903170825-b8178c61-8d05-4b7f-91a1-2dae05fad3f5.jpg,160830,"{}",2,0,"{""name"":""rect"",""x"":171,""y"":46,""width"":1088,""height"":2023}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584955_TS903170825-b8178c61-8d05-4b7f-91a1-2dae05fad3f5.jpg,160830,"{}",2,1,"{""name"":""rect"",""x"":171,""y"":46,""width"":1088,""height"":2023}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584988_TS903170846-85ad181c-8e5f-4bf8-a042-068ecc66623a.jpg,142734,"{}",2,0,"{""name"":""rect"",""x"":310,""y"":517,""width"":279,""height"":572}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584988_TS903170846-85ad181c-8e5f-4bf8-a042-068ecc66623a.jpg,142734,"{}",2,1,"{""name"":""rect"",""x"":310,""y"":517,""width"":279,""height"":572}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584988_TS903170846-189b5295-0ae4-48d7-a477-bbda183cdb23.jpg,277490,"{}",2,0,"{""name"":""rect"",""x"":423,""y"":268,""width"":553,""height"":1146}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301584988_TS903170846-189b5295-0ae4-48d7-a477-bbda183cdb23.jpg,277490,"{}",2,1,"{""name"":""rect"",""x"":423,""y"":268,""width"":553,""height"":1146}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585206_TS903170911-5218bcc5-82b5-4bcf-b145-6d9ab8064cd8.jpg,315991,"{}",2,0,"{""name"":""rect"",""x"":435,""y"":315,""width"":555,""height"":1234}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585206_TS903170911-5218bcc5-82b5-4bcf-b145-6d9ab8064cd8.jpg,315991,"{}",2,1,"{""name"":""rect"",""x"":435,""y"":315,""width"":555,""height"":1234}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585206_TS903170911-e736f4bc-dac1-4146-912e-b49ca1778ad0.jpg,142734,"{}",2,0,"{""name"":""rect"",""x"":309,""y"":514,""width"":245,""height"":582}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585206_TS903170911-e736f4bc-dac1-4146-912e-b49ca1778ad0.jpg,142734,"{}",2,1,"{""name"":""rect"",""x"":309,""y"":514,""width"":245,""height"":582}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585218_TS903170897-1e6e2f03-62d6-4791-9d5c-cb61c94b23ba.jpg,354940,"{}",2,0,"{""name"":""rect"",""x"":542,""y"":789,""width"":391,""height"":551}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585218_TS903170897-1e6e2f03-62d6-4791-9d5c-cb61c94b23ba.jpg,354940,"{}",2,1,"{""name"":""rect"",""x"":542,""y"":789,""width"":391,""height"":551}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585263_TS903170913-95ccdd4e-0bb9-4e3b-b4e3-2c3a0689a75a.jpg,277657,"{}",2,0,"{""name"":""rect"",""x"":352,""y"":750,""width"":440,""height"":789}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585263_TS903170913-95ccdd4e-0bb9-4e3b-b4e3-2c3a0689a75a.jpg,277657,"{}",2,1,"{""name"":""rect"",""x"":352,""y"":750,""width"":440,""height"":789}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585263_TS903170913-74037a52-0ff7-411d-98c6-3cd3933aa679.jpg,171266,"{}",2,0,"{""name"":""rect"",""x"":427,""y"":495,""width"":222,""height"":371}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585263_TS903170913-74037a52-0ff7-411d-98c6-3cd3933aa679.jpg,171266,"{}",2,1,"{""name"":""rect"",""x"":427,""y"":495,""width"":222,""height"":371}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585288_TS903170912-321ac07f-6af0-4246-ac1f-47729abe883b.jpg,171954,"{}",2,0,"{""name"":""rect"",""x"":999,""y"":34,""width"":275,""height"":499}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585288_TS903170912-321ac07f-6af0-4246-ac1f-47729abe883b.jpg,171954,"{}",2,1,"{""name"":""rect"",""x"":999,""y"":34,""width"":275,""height"":499}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585323_TS903170916-55d68c1c-1ef2-42b6-9fdb-6faa9d6548a9.jpg,153545,"{}",2,0,"{""name"":""rect"",""x"":316,""y"":254,""width"":924,""height"":1818}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585323_TS903170916-55d68c1c-1ef2-42b6-9fdb-6faa9d6548a9.jpg,153545,"{}",2,1,"{""name"":""rect"",""x"":316,""y"":254,""width"":924,""height"":1818}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585352_TS903170922-3bd4a525-3a6d-4d17-8113-53149150eac3.jpg,259667,"{}",2,0,"{""name"":""rect"",""x"":458,""y"":491,""width"":479,""height"":972}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585352_TS903170922-3bd4a525-3a6d-4d17-8113-53149150eac3.jpg,259667,"{}",2,1,"{""name"":""rect"",""x"":458,""y"":491,""width"":479,""height"":972}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585352_TS903170922-a56183f5-a968-483f-a47f-0d36ab6e7222.jpg,142734,"{}",2,0,"{""name"":""rect"",""x"":309,""y"":503,""width"":262,""height"":590}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585352_TS903170922-a56183f5-a968-483f-a47f-0d36ab6e7222.jpg,142734,"{}",2,1,"{""name"":""rect"",""x"":309,""y"":503,""width"":262,""height"":590}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585523_TS903170997-3c329cc9-4b96-43de-b2bf-e03d9c2bb2a4.jpg,339675,"{}",2,0,"{""name"":""rect"",""x"":264,""y"":532,""width"":937,""height"":993}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585523_TS903170997-3c329cc9-4b96-43de-b2bf-e03d9c2bb2a4.jpg,339675,"{}",2,1,"{""name"":""rect"",""x"":264,""y"":532,""width"":937,""height"":993}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585567_TS903170998-fc736fa5-cbd8-4169-8ce8-a39a475e9d4e.jpg,202352,"{}",2,0,"{""name"":""rect"",""x"":493,""y"":176,""width"":757,""height"":926}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585567_TS903170998-fc736fa5-cbd8-4169-8ce8-a39a475e9d4e.jpg,202352,"{}",2,1,"{""name"":""rect"",""x"":493,""y"":176,""width"":757,""height"":926}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585593_TS903171004-b928265d-3af4-455a-836f-83e610695082.jpg,181646,"{}",2,0,"{""name"":""rect"",""x"":134,""y"":745,""width"":940,""height"":1282}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301585593_TS903171004-b928265d-3af4-455a-836f-83e610695082.jpg,181646,"{}",2,1,"{""name"":""rect"",""x"":134,""y"":745,""width"":940,""height"":1282}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586218_TS903171071-859be9db-ee4f-494f-acef-5ad3fa7274ab.jpg,142734,"{}",2,0,"{""name"":""rect"",""x"":307,""y"":509,""width"":293,""height"":585}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586218_TS903171071-859be9db-ee4f-494f-acef-5ad3fa7274ab.jpg,142734,"{}",2,1,"{""name"":""rect"",""x"":307,""y"":509,""width"":293,""height"":585}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586235_TS903171064-f814ac97-115c-42d2-9ad2-a26f1e598615.jpg,231653,"{}",4,0,"{""name"":""rect"",""x"":243,""y"":940,""width"":736,""height"":773}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586235_TS903171064-f814ac97-115c-42d2-9ad2-a26f1e598615.jpg,231653,"{}",4,1,"{""name"":""rect"",""x"":873,""y"":963,""width"":493,""height"":266}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586235_TS903171064-f814ac97-115c-42d2-9ad2-a26f1e598615.jpg,231653,"{}",4,2,"{""name"":""rect"",""x"":243,""y"":940,""width"":736,""height"":773}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586235_TS903171064-f814ac97-115c-42d2-9ad2-a26f1e598615.jpg,231653,"{}",4,3,"{""name"":""rect"",""x"":873,""y"":963,""width"":493,""height"":266}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586245_TS903171082-3fb519bb-ee26-402f-955e-a438fba488f6.jpg,274035,"{}",2,0,"{""name"":""rect"",""x"":398,""y"":343,""width"":744,""height"":1463}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586245_TS903171082-3fb519bb-ee26-402f-955e-a438fba488f6.jpg,274035,"{}",2,1,"{""name"":""rect"",""x"":398,""y"":343,""width"":744,""height"":1463}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586245_TS903171082-5e2926e6-76b0-47d8-bbbf-bacbd074778a.jpg,162179,"{}",2,0,"{""name"":""rect"",""x"":229,""y"":201,""width"":746,""height"":1351}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586245_TS903171082-5e2926e6-76b0-47d8-bbbf-bacbd074778a.jpg,162179,"{}",2,1,"{""name"":""rect"",""x"":229,""y"":201,""width"":746,""height"":1351}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586588_TS903171165-0968e2d5-668d-49ac-8c36-4c9eb5212ec4.jpg,179396,"{}",2,0,"{""name"":""rect"",""x"":324,""y"":268,""width"":907,""height"":1657}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586588_TS903171165-0968e2d5-668d-49ac-8c36-4c9eb5212ec4.jpg,179396,"{}",2,1,"{""name"":""rect"",""x"":324,""y"":268,""width"":907,""height"":1657}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586600_TS903171187-0641aca0-97ea-44e5-b853-f0521e838c66.jpg,206613,"{}",2,0,"{""name"":""rect"",""x"":449,""y"":426,""width"":745,""height"":745}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586600_TS903171187-0641aca0-97ea-44e5-b853-f0521e838c66.jpg,206613,"{}",2,1,"{""name"":""rect"",""x"":449,""y"":426,""width"":745,""height"":745}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586789_TS903171300-20bf599b-2156-45f6-b434-7505319a66ab.jpg,190220,"{}",2,0,"{""name"":""rect"",""x"":194,""y"":194,""width"":875,""height"":1764}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586789_TS903171300-20bf599b-2156-45f6-b434-7505319a66ab.jpg,190220,"{}",2,1,"{""name"":""rect"",""x"":194,""y"":194,""width"":875,""height"":1764}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586789_TS903171300-b8a876c3-7ff6-4957-84a1-c1fc1faa2efd.jpg,105971,"{}",2,0,"{""name"":""rect"",""x"":201,""y"":170,""width"":535,""height"":1142}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586789_TS903171300-b8a876c3-7ff6-4957-84a1-c1fc1faa2efd.jpg,105971,"{}",2,1,"{""name"":""rect"",""x"":201,""y"":170,""width"":535,""height"":1142}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586871_TS903171305-f1c74241-c9d7-4f3c-a854-099d3afcebed.jpg,188993,"{}",2,0,"{""name"":""rect"",""x"":278,""y"":319,""width"":991,""height"":1602}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301586871_TS903171305-f1c74241-c9d7-4f3c-a854-099d3afcebed.jpg,188993,"{}",2,1,"{""name"":""rect"",""x"":278,""y"":319,""width"":991,""height"":1602}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301587058_TS903171333-2cc5f72f-12e1-425c-8dbb-b939ca93f629.jpg,197685,"{}",4,0,"{""name"":""rect"",""x"":426,""y"":847,""width"":949,""height"":958}","{""terminal"":""terminal""}"
╨Ч╨Э╨Ю0301587058_TS903171333-2cc5f72f-12e1-425c-8dbb-b939ca93f629.jpg,197685,"{}",4,1,"{""name"":""rect"",""x"":37,""y"":523,""width"":801,""height"":847}","{""terminal"":""terminal""}"
