filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
╨Ч╨Э╨Ю0301622311_TS903177207-327e56b2-fa28-4829-b28c-4f743e46ef32.jpg,232587,"{}",1,0,"{""name"":""rect"",""x"":536,""y"":444,""width"":553,""height"":1048}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301631958_TS903179029-6dc611c0-4358-41ba-8a35-11faff7005dd.jpg,221416,"{}",1,0,"{""name"":""rect"",""x"":198,""y"":10,""width"":1123,""height"":2055}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301633388_TS903179441-c8f77d32-0e7a-45ed-ae16-cdfa1d6a2926.jpg,312144,"{}",2,0,"{""name"":""rect"",""x"":802,""y"":597,""width"":727,""height"":1086}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301633388_TS903179441-c8f77d32-0e7a-45ed-ae16-cdfa1d6a2926.jpg,312144,"{}",2,1,"{""name"":""rect"",""x"":55,""y"":205,""width"":731,""height"":1475}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301633750_TS903179580-73051e6b-ad0a-4576-92b6-e094a8e33eba.jpg,352928,"{}",1,0,"{""name"":""rect"",""x"":290,""y"":611,""width"":860,""height"":1464}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301633774_TS903179606-763aede9-5bf3-4694-a2eb-9fddf37d2860.jpg,232576,"{}",1,0,"{""name"":""rect"",""x"":232,""y"":0,""width"":946,""height"":1942}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301633799_TS903179616-c439a1f9-d6a2-4dce-ab22-2e60dd547e6c.jpg,250097,"{}",1,0,"{""name"":""rect"",""x"":197,""y"":292,""width"":653,""height"":428}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301633944_TS903179609-f599aef8-481f-4b1e-86f7-21235931a109.jpg,307999,"{}",1,0,"{""name"":""rect"",""x"":311,""y"":338,""width"":1120,""height"":1741}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301633994_TS903179645-632e10ff-3dfc-4773-8b65-955e6a513314.jpg,249405,"{}",2,0,"{""name"":""rect"",""x"":427,""y"":44,""width"":795,""height"":1608}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301633994_TS903179645-632e10ff-3dfc-4773-8b65-955e6a513314.jpg,249405,"{}",2,1,"{""name"":""rect"",""x"":1079,""y"":485,""width"":474,""height"":1580}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301634777_TS903179811-af8fdd0f-dd2e-4466-8701-68e49b0b04ca.jpg,247774,"{}",1,0,"{""name"":""rect"",""x"":55,""y"":174,""width"":1505,""height"":1758}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301634893_TS903179850-2d7a830b-e6cb-49fd-96e4-d25b807a9501.jpg,343991,"{}",1,0,"{""name"":""rect"",""x"":307,""y"":440,""width"":850,""height"":1618}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301634906_TS903179848-d0abd21f-d2fc-40b7-b41c-f7d304a7b64d.jpg,302241,"{}",1,0,"{""name"":""rect"",""x"":307,""y"":123,""width"":864,""height"":1826}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301634916_TS903179853-96420d4c-1bf4-461c-a661-d06e385fa071.jpg,263666,"{}",1,0,"{""name"":""rect"",""x"":51,""y"":195,""width"":1089,""height"":1881}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301635049_TS903179891-00e93cb6-8f50-4925-a0ed-8ede6958028a.jpg,260987,"{}",1,0,"{""name"":""rect"",""x"":365,""y"":198,""width"":758,""height"":1379}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301635364_TS903179982-16209c4c-0caa-4b69-9de5-7c45c321b0e2.jpg,173533,"{}",1,0,"{""name"":""rect"",""x"":290,""y"":355,""width"":925,""height"":1707}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301635377_TS903179991-43fb4c90-4cc0-4a57-93d3-bed1d8c5af3e.jpg,228433,"{}",1,0,"{""name"":""rect"",""x"":188,""y"":236,""width"":980,""height"":1775}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301635396_TS903180002-e979fd49-70eb-4070-a8c3-1ae8d88107fe.jpg,185195,"{}",1,0,"{""name"":""rect"",""x"":88,""y"":428,""width"":1391,""height"":707}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301635660_TS903180057-be76b0dc-785c-423e-bdd4-cbb640ca45f2.jpg,143160,"{}",1,0,"{""name"":""rect"",""x"":3,""y"":366,""width"":850,""height"":1152}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301635666_TS903180066-cd3fc167-7728-4a32-bddd-db9dee60096e.jpg,246080,"{}",1,0,"{""name"":""rect"",""x"":198,""y"":3,""width"":1154,""height"":2072}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301636839_TS903180263-0900706f-8fe7-4392-beb3-88dc22f2791d.jpg,195284,"{}",1,0,"{""name"":""rect"",""x"":526,""y"":505,""width"":638,""height"":1222}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301636862_TS903180265-1e344a26-d706-4099-9103-e02b1525fa57.jpg,200795,"{}",1,0,"{""name"":""rect"",""x"":7,""y"":393,""width"":1092,""height"":1260}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301636896_TS903180279-baef278a-8c43-4d14-8e72-4c2fc21570b2.jpg,373095,"{}",4,0,"{""name"":""rect"",""x"":754,""y"":1058,""width"":632,""height"":997}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301636896_TS903180279-baef278a-8c43-4d14-8e72-4c2fc21570b2.jpg,373095,"{}",4,1,"{""name"":""rect"",""x"":106,""y"":447,""width"":662,""height"":1338}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301636896_TS903180279-baef278a-8c43-4d14-8e72-4c2fc21570b2.jpg,373095,"{}",4,2,"{""name"":""rect"",""x"":1225,""y"":7,""width"":328,""height"":1137}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301636896_TS903180279-baef278a-8c43-4d14-8e72-4c2fc21570b2.jpg,373095,"{}",4,3,"{""name"":""rect"",""x"":703,""y"":-3,""width"":492,""height"":447}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301637010_TS903180299-bc37ea0e-8ee4-4053-b922-5a9e20bb2d74.jpg,262483,"{}",2,0,"{""name"":""rect"",""x"":215,""y"":457,""width"":857,""height"":1427}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301637010_TS903180299-bc37ea0e-8ee4-4053-b922-5a9e20bb2d74.jpg,262483,"{}",2,1,"{""name"":""rect"",""x"":1222,""y"":7,""width"":331,""height"":2072}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301637013_TS903180290-2bed4406-d279-42e1-9871-c501dc803c01.jpg,246099,"{}",2,0,"{""name"":""rect"",""x"":809,""y"":447,""width"":690,""height"":1079}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301637013_TS903180290-2bed4406-d279-42e1-9871-c501dc803c01.jpg,246099,"{}",2,1,"{""name"":""rect"",""x"":109,""y"":10,""width"":710,""height"":1536}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301637013_TS903180290-88410dec-699b-46c8-8838-2614cc960b94.jpg,147076,"{}",2,0,"{""name"":""rect"",""x"":661,""y"":394,""width"":471,""height"":714}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301637013_TS903180290-88410dec-699b-46c8-8838-2614cc960b94.jpg,147076,"{}",2,1,"{""name"":""rect"",""x"":131,""y"":218,""width"":538,""height"":1042}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301637026_TS903180300-9913c5fc-7c28-4379-8fcc-19bbbd5532d9.jpg,277841,"{}",1,0,"{""name"":""rect"",""x"":178,""y"":143,""width"":946,""height"":1778}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301637079_TS903180318-00dd25db-063f-4dcf-b5ab-ada640606b0f.jpg,261824,"{}",1,0,"{""name"":""rect"",""x"":167,""y"":324,""width"":877,""height"":1669}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301637085_TS903180320-4af69b96-139b-454c-81a8-1383e235a2b9.jpg,186202,"{}",1,0,"{""name"":""rect"",""x"":160,""y"":137,""width"":1014,""height"":1905}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301637099_TS903180337-d743c3b6-171a-478b-a4c0-1f3916b1c597.jpg,280401,"{}",1,0,"{""name"":""rect"",""x"":232,""y"":113,""width"":1051,""height"":1901}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301639951_TS903180565-5174a47c-a326-4138-a2d5-00f893d41ea6.jpg,207021,"{}",1,0,"{""name"":""rect"",""x"":324,""y"":106,""width"":1106,""height"":1939}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301640098_TS903180693-d7566c3e-6723-431f-bcac-d07abe389501.jpg,289625,"{}",1,0,"{""name"":""rect"",""x"":355,""y"":345,""width"":744,""height"":1348}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641179_TS903181299-fa695e45-6662-45ee-a96f-55949ddb263f.jpg,145953,"{}",1,0,"{""name"":""rect"",""x"":0,""y"":3,""width"":765,""height"":1554}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301641186_TS903181303-2a7a0831-5324-45f0-b122-1d705723b0e5.jpg,286467,"{}",1,0,"{""name"":""rect"",""x"":157,""y"":-3,""width"":1215,""height"":2079}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301641274_TS903181324-8a9c61ae-e390-4f2a-993a-ce367d5c8cc9.jpg,210097,"{}",1,0,"{""name"":""rect"",""x"":7,""y"":249,""width"":1430,""height"":1765}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641300_TS903181342-f656b754-927f-422d-82e8-1d2382c6e586.jpg,280790,"{}",1,0,"{""name"":""rect"",""x"":195,""y"":55,""width"":1089,""height"":2021}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301641326_TS903181346-59dde1c2-149e-46c7-96bd-91b6732558c7.jpg,298015,"{}",1,0,"{""name"":""rect"",""x"":294,""y"":65,""width"":932,""height"":1994}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641449_TS903181362-26c8f311-d219-489b-ba71-0e206b147856.jpg,174282,"{}",1,0,"{""name"":""rect"",""x"":118,""y"":504,""width"":709,""height"":1052}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641779_TS903181456-f3b74087-5675-486c-aa15-2954132d0154.jpg,308723,"{}",1,0,"{""name"":""rect"",""x"":324,""y"":297,""width"":836,""height"":1738}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641789_TS903181459-511f2a5a-8a45-4e37-a1ca-1ba3b959df59.jpg,194291,"{}",1,0,"{""name"":""rect"",""x"":280,""y"":338,""width"":874,""height"":1608}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641798_TS903181450-303c4c10-9547-4f3f-800f-f0a88004ae03.jpg,215387,"{}",2,0,"{""name"":""rect"",""x"":55,""y"":0,""width"":1051,""height"":2024}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641798_TS903181450-303c4c10-9547-4f3f-800f-f0a88004ae03.jpg,215387,"{}",2,1,"{""name"":""rect"",""x"":1017,""y"":1103,""width"":539,""height"":973}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301641879_TS903181476-c59de8cb-e828-4648-969b-139b1eb6b137.jpg,215801,"{}",1,0,"{""name"":""rect"",""x"":92,""y"":123,""width"":1212,""height"":1877}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641887_TS903181484-a73efaba-4584-42b7-849c-944c9ed3fbdf.jpg,190480,"{}",2,0,"{""name"":""rect"",""x"":154,""y"":137,""width"":1096,""height"":1912}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641887_TS903181484-a73efaba-4584-42b7-849c-944c9ed3fbdf.jpg,190480,"{}",2,1,"{""name"":""rect"",""x"":1096,""y"":3,""width"":457,""height"":1615}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641889_TS903181474-22552dce-1adc-49fb-8a07-465bce566d38.jpg,178614,"{}",1,0,"{""name"":""rect"",""x"":232,""y"":239,""width"":935,""height"":1714}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641890_TS903181492-9cc7deb0-7ae9-499b-ac46-70cd0b83ec02.jpg,288961,"{}",2,0,"{""name"":""rect"",""x"":741,""y"":611,""width"":577,""height"":1126}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641890_TS903181492-9cc7deb0-7ae9-499b-ac46-70cd0b83ec02.jpg,288961,"{}",2,1,"{""name"":""rect"",""x"":215,""y"":700,""width"":492,""height"":765}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301641974_TS903181510-52d94cbb-6e0d-429a-9679-6eb33fe911d1.jpg,209585,"{}",1,0,"{""name"":""rect"",""x"":256,""y"":68,""width"":969,""height"":1898}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301642093_TS903181560-f210789c-70a0-4fb4-89f1-3016cdfd61ce.jpg,251237,"{}",1,0,"{""name"":""rect"",""x"":164,""y"":0,""width"":1103,""height"":2075}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301642147_TS903181585-8bc75709-e910-40a2-a03d-603736fb9ba8.jpg,221557,"{}",1,0,"{""name"":""rect"",""x"":345,""y"":382,""width"":928,""height"":1686}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301642338_TS903181634-b8606013-fe1b-4c7c-96d1-59a2f12ee009.jpg,354958,"{}",1,0,"{""name"":""rect"",""x"":485,""y"":614,""width"":515,""height"":946}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301642340_TS903181637-10aa1e65-2be3-4e79-903f-f08f3f1a06fb.jpg,269508,"{}",1,0,"{""name"":""rect"",""x"":154,""y"":-3,""width"":993,""height"":1765}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301642346_TS903181649-f82c54db-8771-4296-8f81-f5aa1247a657.jpg,239387,"{}",1,0,"{""name"":""rect"",""x"":276,""y"":65,""width"":993,""height"":1905}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301642363_TS903181639-2db75e8a-f9c7-4d39-b868-0174fde6be81.jpg,256759,"{}",1,0,"{""name"":""rect"",""x"":249,""y"":7,""width"":959,""height"":1912}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301642626_TS903181677-aa872d9e-63f8-4176-b69a-146dc2d6c617.jpg,134229,"{}",1,0,"{""name"":""rect"",""x"":5,""y"":236,""width"":988,""height"":1152}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301644335_TS903181849-08069081-6cfc-4884-8087-ed53afaa3e34.jpg,234519,"{}",1,0,"{""name"":""rect"",""x"":280,""y"":3,""width"":1017,""height"":1942}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301644348_TS903181855-f72ecb90-491b-45a9-8241-1e71562ce078.jpg,338320,"{}",1,0,"{""name"":""rect"",""x"":570,""y"":591,""width"":686,""height"":1058}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301644366_TS903181865-eb9d1490-8026-4414-ba4a-6980287e5576.jpg,380112,"{}",1,0,"{""name"":""rect"",""x"":130,""y"":7,""width"":1167,""height"":2062}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301644383_TS903181863-24458427-8544-4ed2-9bf1-1a5fcdbcf461.jpg,256287,"{}",1,0,"{""name"":""rect"",""x"":51,""y"":0,""width"":1420,""height"":2072}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301647707_TS903181961-bb0596f9-ebdf-43a3-a113-974dd61f5852.jpg,133999,"{}",1,0,"{""name"":""rect"",""x"":123,""y"":187,""width"":609,""height"":1196}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301647711_TS903181962-92fe7bde-90e3-4136-bbbe-2e7b93643805.jpg,96370,"{}",1,0,"{""name"":""rect"",""x"":10,""y"":120,""width"":745,""height"":1286}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301647714_TS903181960-cfff5032-53c3-4482-98c1-2ca65265dd1a.jpg,147521,"{}",1,0,"{""name"":""rect"",""x"":0,""y"":138,""width"":732,""height"":1414}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301647715_TS903181963-fb66cfb4-5bd4-4c3d-b858-677575c8b903.jpg,123708,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":128,""width"":735,""height"":1416}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301647722_TS903181964-33daeeb5-6863-4a8f-b8e9-d1eef989614b.jpg,124553,"{}",1,0,"{""name"":""rect"",""x"":18,""y"":179,""width"":732,""height"":1373}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301647971_TS903182008-a15e8c03-821c-4edc-a83a-91df3a02d563.jpg,264744,"{}",1,0,"{""name"":""rect"",""x"":232,""y"":58,""width"":1051,""height"":1963}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301648620_TS903182103-f1b1a990-f9b1-456b-9817-906aa9189128.jpg,216723,"{}",1,0,"{""name"":""rect"",""x"":556,""y"":686,""width"":584,""height"":1150}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301648621_TS903182111-f5fda78b-fa43-456a-809a-9caeef977690.jpg,178818,"{}",1,0,"{""name"":""rect"",""x"":389,""y"":492,""width"":683,""height"":1304}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301648624_TS903182117-b378f73b-f7cd-4a38-a36d-b107f4aca384.jpg,208371,"{}",1,0,"{""name"":""rect"",""x"":403,""y"":751,""width"":587,""height"":922}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301648634_TS903182104-2817966a-4727-4f3e-8aa3-8c10ed34ac3e.jpg,160028,"{}",1,0,"{""name"":""rect"",""x"":382,""y"":225,""width"":877,""height"":1338}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301648640_TS903182114-43fb55e8-f5b6-458d-8df0-89ec357fe9cb.jpg,153282,"{}",1,0,"{""name"":""rect"",""x"":246,""y"":570,""width"":823,""height"":1103}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301648648_TS903182102-79578a15-7df6-4895-b56a-e15801f6b696.jpg,166089,"{}",1,0,"{""name"":""rect"",""x"":300,""y"":515,""width"":666,""height"":1270}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301648650_TS903182115-6695e94d-360b-4962-9ca9-5c48e7ed3785.jpg,178731,"{}",1,0,"{""name"":""rect"",""x"":570,""y"":502,""width"":461,""height"":881}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301649632_TS903182292-534d08fa-d303-438f-bced-e3c6be47d00d.jpg,106519,"{}",1,0,"{""name"":""rect"",""x"":314,""y"":399,""width"":1058,""height"":1137}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301649816_TS903182361-98059b3f-1022-4410-a742-dc1b53d34254.jpg,191207,"{}",1,0,"{""name"":""rect"",""x"":167,""y"":0,""width"":1297,""height"":2075}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301651632_TS903182642-7fc37ef2-82f7-4315-b93a-b728d1b8ba64.jpg,228941,"{}",2,0,"{""name"":""rect"",""x"":150,""y"":533,""width"":850,""height"":1045}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301651632_TS903182642-7fc37ef2-82f7-4315-b93a-b728d1b8ba64.jpg,228941,"{}",2,1,"{""name"":""rect"",""x"":1021,""y"":3,""width"":533,""height"":707}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301651958_TS903182730-e5ef0736-29d9-4440-aea7-318b040bfd6e.jpg,404134,"{}",1,0,"{""name"":""rect"",""x"":430,""y"":379,""width"":672,""height"":1120}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301652398_TS903182794-4b6dc266-6da1-412a-a3bc-9e8a89eb9368.jpg,349682,"{}",1,0,"{""name"":""rect"",""x"":341,""y"":212,""width"":833,""height"":1673}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301652823_TS903182870-b2ef1e44-f4d5-4f19-a676-b8b6a0f04edc.jpg,194479,"{}",1,0,"{""name"":""rect"",""x"":287,""y"":290,""width"":911,""height"":1560}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301655634_TS903183806-7b013927-f392-4376-b107-dd04af694fdf.jpg,248998,"{}",1,0,"{""name"":""rect"",""x"":352,""y"":143,""width"":809,""height"":1751}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301656661_TS903184078-c0264fb2-5584-4b45-a0c8-d611c4519fa7.jpg,168942,"{}",1,0,"{""name"":""rect"",""x"":451,""y"":597,""width"":597,""height"":1167}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301658004_TS903184605-0a1045cd-0958-4d4f-95cc-7dda94235a43.jpg,204088,"{}",1,0,"{""name"":""rect"",""x"":195,""y"":7,""width"":1181,""height"":2031}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301659896_TS903185052-a7baa845-5b19-4245-9051-b6553d1b2349.jpg,226365,"{}",1,0,"{""name"":""rect"",""x"":147,""y"":109,""width"":1171,""height"":1963}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301659923_TS903185044-c0b2afe4-8c6b-40a6-b1c8-41d94e37d574.jpg,154396,"{}",1,0,"{""name"":""rect"",""x"":335,""y"":290,""width"":1048,""height"":1775}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301659932_TS903185042-89656d9d-da38-4f7c-940a-455abe483a23.jpg,205893,"{}",1,0,"{""name"":""rect"",""x"":218,""y"":48,""width"":1106,""height"":2028}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301659994_TS903185088-4fa1ab6d-08c8-4ddb-8411-bd6e77a25c13.jpg,116457,"{}",1,0,"{""name"":""rect"",""x"":60,""y"":140,""width"":1381,""height"":730}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301660021_TS903185086-49e03a6b-6a16-4335-84e4-77f1ee85de81.jpg,273310,"{}",1,0,"{""name"":""rect"",""x"":181,""y"":0,""width"":1181,""height"":2072}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301660076_TS903185096-8b0d0563-5729-4a00-9693-41ce76ae8a0d.jpg,193892,"{}",1,0,"{""name"":""rect"",""x"":270,""y"":0,""width"":1287,""height"":2072}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301660165_TS903185132-2e023d54-a9ad-4b6c-bc3c-581ecf6a34a7.jpg,280096,"{}",1,0,"{""name"":""rect"",""x"":369,""y"":720,""width"":888,""height"":1195}","{""terminal"":""terminal"",""full_visibility"":""false""}"
╨Ч╨Э╨Ю0301660207_TS903185135-e5ae542b-f1d7-4790-bf45-80b48f1eb7d9.jpg,277530,"{}",2,0,"{""name"":""rect"",""x"":758,""y"":584,""width"":802,""height"":1232}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301660207_TS903185135-e5ae542b-f1d7-4790-bf45-80b48f1eb7d9.jpg,277530,"{}",2,1,"{""name"":""rect"",""x"":65,""y"":79,""width"":840,""height"":1594}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301660273_TS903185165-b1a39354-f5d4-48dc-9979-0d2b33fd079b.jpg,335198,"{}",1,0,"{""name"":""rect"",""x"":864,""y"":621,""width"":536,""height"":908}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301660273_TS903185165-b912032c-cc2f-49fb-90a9-f30c7c364b56.jpg,178063,"{}",1,0,"{""name"":""rect"",""x"":42,""y"":219,""width"":1335,""height"":703}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301660294_TS903185163-516a67f0-99a2-401e-8872-f3bff60dfee1.jpg,289407,"{}",2,0,"{""name"":""rect"",""x"":980,""y"":505,""width"":573,""height"":925}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301660294_TS903185163-516a67f0-99a2-401e-8872-f3bff60dfee1.jpg,289407,"{}",2,1,"{""name"":""rect"",""x"":126,""y"":338,""width"":737,""height"":1393}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301660295_TS903185148-bce09be4-d5d3-4ff3-bad7-2f371cf54bbb.jpg,232149,"{}",1,0,"{""name"":""rect"",""x"":283,""y"":232,""width"":911,""height"":1659}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301660537_TS903185227-0ec09afe-a242-47cd-a342-a80d1bf06549.jpg,194712,"{}",1,0,"{""name"":""rect"",""x"":365,""y"":505,""width"":771,""height"":1423}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301660788_TS903185252-42e17994-e6b5-478d-8fc3-d2be710b60d7.jpg,413268,"{}",1,0,"{""name"":""rect"",""x"":236,""y"":266,""width"":1130,""height"":778}","{""terminal"":""terminal"",""full_visibility"":""true""}"
╨Ч╨Э╨Ю0301661029_TS903185293-8947ffbd-1a47-42a1-8b40-7bb25ab97c62.jpg,157913,"{}",1,0,"{""name"":""rect"",""x"":102,""y"":428,""width"":650,""height"":637}","{""terminal"":""terminal"",""full_visibility"":""true""}"
